     1.752469    0.03146635   4.946786E-4   0.002522376   0.001783589          0.05    0.01013263            0.      6.158168           22.   0.009172454           21.   0.009353953   -0.03348796   0.003971973      0.118609      1.150569      3.755384    0.01720446     0.0169358     0.5117741     0.5117741     0.7273042     0.7273042           9           9  -0.006359975   0.004568798  -0.001053505   0.004333351  -0.003712835   0.004394055  -3.263429E-4   0.004170571          13           0           1           0         NaN            2.
     1.927716    0.02559769   4.897088E-4   0.002497035    0.00176567          0.05    0.01260831            0.      7.662778           22.    0.01255489           21.    0.01280332   -0.02961467   0.003623266      0.122347      1.178313      3.979498    0.02097235    0.02057505     0.5117741     0.5117741     0.7273042     0.7273042           9           9  -0.005390038   0.005928233  -0.001566951   0.005666477   -0.00155715   0.003069107   -0.01525615   0.003467268          13           0           1           0         NaN            2.
     2.120487    0.01988882   4.980315E-4   0.002539472   0.001795678          0.05    0.02705068            0.      15.91725           22.    0.02888816           21.    0.03001556   -0.01895509   0.002816859      0.148607      1.206727      4.253478    0.02753368    0.02685311     0.5952237     0.5952237     0.5632994     0.5632994          13          13  -0.005821161    0.01261395   0.002730187    0.01258057  -7.351799E-4   0.004965317   -0.03654097    0.00735648          13           0           1           0         NaN            2.
     2.332536    0.01586942   3.297659E-4   0.001806202   0.001277178          0.05    0.01612653            0.      9.931119           22.    0.01980291           21.    0.01971452   -0.01479364   0.001748186     0.1181715      1.235825      4.498597    0.02279946    0.02233016      0.720091      0.720091     0.3565315     0.3565315          21          21   -0.00736656   0.007859723  -0.002733649   0.007398094   7.325735E-4   0.007790713  -0.002907908    0.00732077          15           0           1           0         NaN            2.
      2.56579    0.01241875   2.398570E-4   0.001356836   9.594281E-4          0.05    0.01126142            0.      6.739551           22.    0.01479793           21.    0.01512395   -0.01185414   0.001262869      0.106534      1.265626      4.764805    0.02117513    0.02077021      0.720091      0.720091     0.3565315     0.3565315          21          21  -0.007111756   0.005223633  -0.001825254   0.005073166   0.005097316   0.001639395     0.0167903   0.002344422          16           0           1           0         NaN            2.
     2.822369   0.009377228   2.178561E-4   0.001307136   9.242850E-4          0.05    0.01108415            0.      6.771805           22.     0.0163497           21.    0.01638478  -0.009905828   9.677734E-4    0.09769737      1.296145      5.069814      0.025522    0.02493568      0.720091      0.720091     0.3565315     0.3565315          21          21  -0.007416123   0.005365505  -5.390815E-4   0.005087739   0.002726562   0.004050143    0.01254913    0.00404281          18           0           1           0         NaN            2.
     3.104606   0.006581438   1.647573E-4   0.001015632   7.181602E-4          0.05    0.01192963            0.      7.008726           22.     0.0186271           21.    0.01937631  -0.006007062   6.091783E-4     0.1014104      1.327399      5.454198    0.02752611    0.02684515     0.7635519     0.7756863     0.2929036     0.2757848          27          29  -0.006398474   0.005660901  -0.002142494   0.005630334   0.005562125   0.004402288   -0.01305022   0.004563909          19           0           1           0         NaN            2.
     3.415067   0.004716482   9.286355E-5   6.018245E-4   4.255542E-4          0.05    0.00851935            0.      5.028739           22.    0.01470205           21.    0.01522101  -0.003795743   3.381374E-4    0.08908331      1.359408      5.815955    0.02159046    0.02116954     0.8178313     0.8178313     0.2183407     0.2183407          37          37  -0.007953183    0.00385321   0.001708628   0.003774582   0.007071028   0.003458809   1.019405E-4   0.003386771          21           0           1           0         NaN            2.
     3.756574    0.00342021   6.863755E-5   4.655225E-4   3.291741E-4          0.05   0.008767292            0.      5.152971           22.    0.01657233           21.    0.01722903   -0.00286269   2.168283E-4    0.07574286      1.392188      6.164868     0.0220102    0.02157325     0.8440282     0.8440282     0.1841076     0.1841076          45          45  -0.006722781   0.004127232   -0.00161594   0.004097798   0.008258218   0.002761008    0.01107531   0.002817206          23           0           1           0         NaN            2.
     4.132231   0.002344819   4.385777E-5   3.162629E-4   2.236316E-4          0.05   0.008087375            0.      4.878939           22.    0.01725712           21.    0.01749065  -0.001662013   1.250365E-4    0.07523195      1.425759      6.574727    0.02050008    0.02012019     0.8487446     0.8691548     0.1780575     0.1522572          47          57   -0.00563293   0.004027804  -6.332955E-4   0.003894866    0.01079954   0.003190084  -0.005681467   0.003026758          26           0           1           0         NaN            2.
